conv_id,chain_id,turn_id,speaker,text,reference_type
14,16,26,B,three hundred and forty,N
14,16,27,A,That,P
14,17,29,A,Colorado,PN
14,17,32,A,Colorado,PN
14,17,62,A,Colorado,PN
14,17,62,A,they,P
14,17,62,A,the state,N
14,17,69,A,Colorado,PN
14,17,69,A,they,P
14,17,69,A,they,P
14,17,69,A,they,P
14,18,31,B,Maryland,PN
14,18,38,B,Maryland,PN
14,18,40,B,Maryland,PN
14,18,40,B,it,P
14,18,48,B,Maryland,PN
14,18,65,B,Maryland,PN
14,19,40,B,a whole another police force,N
14,19,41,A,They,P
14,20,40,B,the traffic,N
14,20,41,A,it,P
14,21,28,B,Texas,PN
14,21,44,A,Texas,PN
14,21,50,B,Texas,PN
14,21,50,B,Texas,PN
14,21,50,B,Texas right here in MUMBLEx,PN
14,21,57,B,Texas,PN
14,21,65,B,Texas,PN
14,22,50,B,bought,N
14,22,51,A,That,P
14,22,53,A,that,P
14,23,52,B,an opportunity to transfer back,N
14,23,52,B,it,P
14,24,56,B,Plano,PN
14,24,56,B,Plano,PN
14,24,57,B,Plano,PN
14,25,62,A,the mountains,N
14,25,63,A,the mountains,N
14,26,65,B,they,P
14,26,65,B,they,P
14,27,64,A,that state income tax,N
14,27,69,A,the state income tax,N
14,28,69,A,they,P
14,28,69,A,they,P
14,29,45,B,sir,N
14,29,70,A,sir,N
14,30,72,B,Charles D Gibbons,PN
14,30,72,B,he,P
14,30,72,B,his,P
14,30,72,B,he,P
14,31,71,B,some good books that I 've read that you might be interested in,N
14,31,72,B,a couple of books,N
14,31,72,B,them,P
14,32,72,B,WEALTH WITHOUT RISK,PN
14,32,73,A,the book,N
14,32,74,B,it,P
14,32,74,B,It,P
14,33,79,B,money on your taxes and on your insurance,N
14,33,79,B,that money,N
14,34,79,B,he,P
14,34,79,B,he,P
14,34,79,B,the man,N
14,35,79,B,FINANCIAL SELF DEFENSE,PN
14,35,79,B,it,P
14,35,79,B,it,P
14,35,79,B,it,P
14,36,79,B,a lot of good ideas,N
14,36,79,B,them,P
14,36,79,B,them,P
14,37,79,B,anyone who wants to be better off financially,N
14,37,80,A,that,P
14,38,82,A,we,P
14,38,82,A,our,P
14,39,86,B,four non exempts,N
14,39,87,B,them,P
14,39,88,A,the exempts,N
14,40,87,B,they,P
14,40,88,A,the company,N
14,40,90,B,this company that they bought,N
14,40,90,B,they,P
14,40,90,B,they,P
15,0,0,A,you,P
15,0,1,B,I,P
15,0,4,B,you,P
15,0,11,A,you,P
15,0,12,A,yourself,N
15,0,13,B,I,P
15,0,13,B,I,P
15,0,13,B,my,P
15,0,27,B,I,P
15,0,27,B,I,P
15,0,27,B,I,P
15,0,31,B,I,P
15,0,32,A,you,P
15,0,33,A,You,P
15,0,35,B,I,P
15,0,35,B,I,P
15,0,35,B,I,P
15,0,35,B,I,P
15,0,35,B,I,P
15,0,38,B,I,P
15,0,40,B,I,P
15,0,40,B,you,P
15,0,40,B,you,P
15,0,41,B,You all,PN
15,0,43,B,you all,N
15,0,43,B,all,N
15,0,61,B,My,P
15,0,61,B,I,P
15,0,66,B,my,P
15,0,66,B,I,P
15,0,66,B,I,P
15,0,66,B,I,P
15,0,66,B,my,P
15,0,66,B,I,P
15,0,72,B,I,P
15,0,75,B,I,P
15,0,84,A,you,P
15,0,84,A,you,P
15,0,85,B,I,P
15,0,86,B,I,P
15,0,86,B,I,P
15,0,86,B,I,P
15,0,112,B,I,P
15,0,114,B,My,P
15,0,114,B,my,P
15,0,114,B,I,P
15,0,114,B,my,P
15,0,114,B,my,P
15,0,114,B,my,P
15,0,116,B,I,P
15,0,121,B,I,P
15,0,121,B,I,P
15,0,121,B,I,P
15,0,127,B,I,P
15,0,142,B,I,P
15,0,142,B,my,P
15,0,142,B,I,P
15,1,0,A,I,P
15,1,2,A,You,P
15,1,10,A,I,P
15,1,42,A,I,P
15,1,48,A,I,P
15,1,48,A,I,P
15,1,49,A,I,P
15,1,49,A,I,P
15,1,49,A,I,P
15,1,49,A,my,P
15,1,54,A,my,P
15,1,54,A,I,P
15,1,57,A,I,P
15,1,105,A,I,P
15,1,105,A,I,P
15,1,106,A,I,P
15,1,107,B,you,P
15,1,109,A,I,P
15,1,111,A,I,P
15,1,111,A,I I,PN
15,1,111,A,I,P
15,1,111,A,you,P
15,1,125,A,I,P
15,1,126,A,I,P
15,2,3,A,it,P
15,2,4,B,it,P
15,3,13,B,two dogs,N
15,3,13,B,those,P
15,3,20,B,they,P
15,4,14,A,one,N
15,4,15,B,it,P
15,5,21,A,he,P
15,5,21,A,he,P
15,6,22,A,we,P
15,6,22,A,our,P
15,6,30,A,we,P
15,6,34,A,we,P
15,6,34,A,we,P
15,6,117,A,we,P
15,6,118,A,us,P
15,7,22,A,spend,N
15,7,23,A,it,P
15,8,23,A,children,N
15,8,24,B,they,P
15,8,25,A,them,P
15,8,26,B,they,P
15,8,28,A,they,P
15,9,34,A,wonder,N
15,9,35,B,That,P
15,10,35,B,transferring,N
15,10,35,B,that,P
15,11,37,A,is,N
15,11,38,B,it,P
15,11,39,A,that,P
15,11,40,B,it,P
15,12,40,B,the stepdaughter,N
15,12,43,B,she,P
15,12,77,B,she,P
15,13,25,A,Mom and Dad,PN
15,13,45,A,Mom and Dad,PN
15,13,46,A,they,P
15,13,46,A,they,P
15,14,52,A,we,P
15,14,54,A,my wife and I,N
15,14,56,A,we,P
15,14,56,A,our,P
15,14,56,A,we,P
15,14,56,A,our,P
15,14,76,A,we both,N
15,14,90,A,we,P
15,14,122,A,we,P
15,15,61,B,My husband,PN
15,15,61,B,he,P
15,15,66,B,my husband,N
15,16,62,A,it,P
15,16,66,B,that,P
15,16,66,B,it,P
15,17,73,A,Fathers,PN
15,17,73,A,they,P
15,18,76,A,camping,N
15,18,76,A,that,P
15,19,84,A,kids,N
15,19,85,B,them,P
15,20,86,B,a kid,N
15,20,86,B,they,P
15,20,88,B,they,P
15,20,88,B,their,P
15,20,88,B,they,P
15,21,85,B,McDonald 's,PN
15,21,86,B,McDonald 's,PN
15,22,93,A,breakfast,N
15,22,94,B,It,P
15,23,96,B,This lady in our bass club,PN
15,23,96,B,she,P
15,23,96,B,her,P
15,23,96,B,her,P
15,24,96,B,her daughter,N
15,24,96,B,she,P
15,24,96,B,she,P
15,25,97,A,little girls,N
15,25,98,A,They,P
15,25,99,B,They,P
15,25,101,A,they,P
15,25,102,A,them,P
15,26,106,A,West Texas,PN
15,26,107,B,that,P
15,27,111,A,Every person out there,PN
15,27,111,A,they,P
15,28,113,A,everyone,N
15,28,113,A,their,P
15,29,114,B,you,P
15,29,114,B,yourself,N
15,30,114,B,that curse,N
15,30,114,B,that,P
15,31,114,B,my Dad,N
15,31,114,B,he,P
15,31,114,B,him,P
15,32,114,B,my sister,N
15,32,114,B,my sister,N
15,32,114,B,she,P
15,32,115,A,Jenny,PN
15,32,116,B,she,P
15,33,126,A,Six Flags,PN
15,33,132,A,Six Flags,PN
15,34,122,A,Disney Land,PN
15,34,137,A,Disney World,PN
15,34,137,A,Disney Land,PN
15,34,138,A,Disney World,PN
15,34,138,A,Disney Land,PN
15,34,138,A,Disney World,PN
15,35,96,B,our,P
15,35,138,A,our,P
15,36,142,B,we,P
15,36,142,B,our,P
15,36,142,B,we,P
16,0,0,A,you,P
16,0,1,B,I,P
16,0,1,B,I,P
16,0,4,B,you,P
16,0,5,A,you,P
16,0,6,B,I,P
16,0,10,B,I,P
16,0,10,B,I,P
16,0,10,B,I,P
16,0,11,B,I,P
16,0,11,B,my,P
16,0,14,A,you,P
16,0,20,B,I,P
16,0,29,B,I,P
16,0,29,B,I,P
16,0,31,B,I,P
16,0,34,B,you,P
16,0,36,B,I,P
16,0,36,B,my,P
16,0,36,B,I,P
16,0,36,B,I,P
16,0,36,B,I had so many groundhogs last year that I,PN
16,0,36,B,I,P
16,0,36,B,me,P
16,0,36,B,I,P
16,0,38,B,I,P
16,0,42,B,I,P
16,0,42,B,I,P
16,0,42,B,I,P
16,0,46,B,my,P
16,0,46,B,I,P
16,0,46,B,I,P
16,0,53,A,you,P
16,0,54,B,you,P
16,0,56,B,I,P
16,0,73,B,I,P
16,0,89,B,I,P
16,1,2,A,I,P
16,1,2,A,I,P
16,1,2,A,I,P
16,1,3,A,I,P
16,1,5,A,I,P
16,1,5,A,I,P
16,1,5,A,I,P
16,1,7,A,I,P
16,1,7,A,I,P
16,1,8,A,I,P
16,1,8,A,I,P
16,1,9,A,I,P
16,1,14,A,I,P
16,1,22,A,I,P
16,1,22,A,I,P
16,1,24,A,I,P
16,1,24,A,I,P
16,1,24,A,I,P
16,1,25,A,me,P
16,1,26,A,I,P
16,1,32,A,I,P
16,1,32,A,I,P
16,1,32,A,I,P
16,1,32,A,I,P
16,1,32,A,I,P
16,1,32,A,I,P
16,1,32,A,I,P
16,1,32,A,I,P
16,1,32,A,my,P
16,1,33,A,I,P
16,1,36,B,I,P
16,1,49,A,I,P
16,1,49,A,I,P
16,1,49,A,I,P
16,1,50,A,I,P
16,1,50,A,my,P
16,1,51,A,I,P
16,1,51,A,I,P
16,1,51,A,I,P
16,1,53,A,I,P
16,1,60,A,I,P
16,1,62,A,I,P
16,1,65,A,I,P
16,1,66,A,I,P
16,1,66,A,I,P
16,1,68,A,I,P
16,1,69,B,you,P
16,1,74,A,you,P
16,1,75,A,you,P
16,1,76,A,I,P
16,1,83,A,I,P
16,1,94,A,I,P
16,1,100,A,I,P
16,2,3,A,a brown thumb,N
16,2,3,A,That,P
16,3,5,A,Michigan Bulb Company,PN
16,3,5,A,they,P
16,3,6,B,their 's,N
16,3,10,B,that company,N
16,3,11,B,them,P
16,4,5,A,some plants,N
16,4,5,A,them,P
16,5,13,B,they,P
16,5,16,A,they,P
16,5,16,A,they,P
16,5,17,A,they,P
16,5,17,A,they,P
16,5,17,A,them,P
16,5,20,B,they,P
16,5,41,B,they,P
16,6,17,A,offer,N
16,6,18,B,that,P
16,7,21,B,they,P
16,7,21,B,they,P
16,7,21,B,they,P
16,8,22,A,a whole bunch of bulbs,N
16,8,22,A,those,P
16,8,23,B,they,P
16,9,23,B,Spring,PN
16,9,24,A,Spring,PN
16,9,24,A,that,P
16,10,29,B,cats,N
16,10,30,A,They,P
16,10,30,A,they,P
16,10,31,B,they,P
16,10,32,A,they,P
16,11,32,A,some,N
16,11,32,A,they,P
16,11,32,A,them,P
16,11,32,A,they,P
16,12,28,A,the cats,N
16,12,32,A,my cats,N
16,12,33,A,they,P
16,12,33,A,them,P
16,12,36,B,the cats,N
16,12,37,A,they,P
16,12,37,A,they,P
16,13,36,B,so many groundhogs,N
16,13,36,B,they,P
16,14,36,B,a little fence,N
16,14,36,B,it,P
16,14,36,B,it,P
16,14,36,B,it,P
16,14,36,B,it,P
16,15,50,A,cooking,N
16,15,50,A,that,P
16,15,50,A,it,P
16,15,51,A,it,P
16,16,55,A,raising,N
16,16,56,B,that,P
16,16,58,A,it,P
16,16,58,A,it,P
16,17,38,B,we,P
16,17,58,A,we,P
16,17,58,A,we,P
16,17,58,A,we,P
16,17,58,A,we,P
16,17,58,A,we,P
16,17,58,A,we,P
16,17,70,A,We,P
16,17,70,A,we,P
16,17,71,A,we,P
16,17,77,A,we,P
16,17,77,A,we,P
16,17,77,A,we,P
16,17,78,A,We,P
16,17,88,A,we,P
16,17,88,A,we,P
16,17,88,A,We,P
16,17,88,A,we,P
16,17,94,A,We,P
16,17,94,A,we,P
16,17,94,A,we,P
16,17,94,A,we,P
16,17,97,A,we,P
16,17,97,A,we,P
16,18,58,A,them,P
16,18,58,A,they,P
16,18,58,A,them,P
16,18,58,A,them,P
16,19,61,A,the Himie,N
16,19,61,A,She,P
16,19,61,A,she,P
16,20,62,A,a litter,N
16,20,62,A,her,P
16,20,62,A,her,P
16,20,63,A,she,P
16,20,63,A,she,P
16,21,62,A,them,P
16,21,64,B,them,P
16,21,65,A,them,P
16,21,88,A,them,P
16,21,90,A,them,P
16,22,65,A,most breeders,N
16,22,65,A,they,P
16,22,65,A,they,P
16,22,66,A,they,P
16,23,66,A,these,P
16,23,66,A,them,P
16,23,66,A,they,P
16,24,66,A,they,P
16,24,67,A,they,P
16,25,71,A,Bombays,PN
16,25,72,A,they,P
16,25,72,A,they,P
16,25,72,A,they,P
16,25,72,A,they,P
16,25,72,A,they,P
16,25,74,A,them,P
16,26,75,A,not too many people,N
16,26,75,A,They,P
16,27,75,A,Turkish Vans,PN
16,27,76,A,Turkish Vans,PN
16,28,76,A,one,N
16,28,76,A,it,P
16,28,76,A,It,P
16,28,76,A,It,P
16,29,77,A,they,P
16,29,77,A,they,P
16,29,98,A,they,P
16,29,100,A,them,P
16,29,100,A,They,P
16,30,75,A,Himie,PN
16,30,77,A,the Himie,N
16,30,77,A,her,P
16,30,78,A,her,P
16,30,78,A,her,P
16,30,83,A,she,P
16,30,83,A,she,P
16,30,84,A,She,P
16,30,84,A,she,P
16,31,55,A,cats,N
16,31,77,A,those,P
16,32,84,A,a Himalayan,N
16,32,84,A,they,P
16,32,84,A,they,P
16,32,84,A,they,P
16,32,84,A,They,P
16,32,84,A,they,P
16,33,84,A,she,P
16,33,84,A,she,P
16,33,84,A,her,P
16,33,85,A,she,P
16,33,85,A,she,P
16,33,86,A,her,P
16,33,87,B,she,P
16,33,87,B,her,P
16,33,88,A,she,P
16,34,90,A,you guys,N
16,34,91,B,them,P
16,35,93,B,it,P
16,35,94,A,it,P
16,35,94,A,it,P
16,36,94,A,I,P
16,36,94,A,I,P
16,37,94,A,a Devon Rex,N
16,37,94,A,Devon Rexes,PN
16,37,95,B,it,P
16,37,96,A,It,P
16,37,96,A,it,P
16,37,96,A,It,P
16,37,96,A,it,P
16,37,97,A,it,P
16,38,97,A,they,P
16,38,97,A,they,P
16,38,97,A,they,P
16,38,97,A,they,P
16,38,97,A,they,P
16,39,98,A,It,P
16,39,100,A,it,P
17,0,0,A,you,P
17,0,1,B,I,P
17,0,1,B,I,P
17,0,1,B,I,P
17,0,2,B,I,P
17,0,2,B,I,P
17,0,2,B,me,P
17,0,2,B,I,P
17,0,2,B,I,P
17,0,2,B,I,P
17,0,2,B,I,P
17,0,5,A,I,P
17,0,8,B,I,P
17,0,9,B,I,P
17,0,10,B,I,P
17,0,10,B,I,P
17,0,10,B,I,P
17,0,10,B,I,P
17,0,19,A,you,P
17,0,19,A,you,P
17,0,20,B,I,P
17,0,20,B,I,P
17,0,20,B,I,P
17,0,24,B,I,P
17,0,24,B,I,P
17,0,25,B,I,P
17,0,25,B,I I,PN
17,0,25,B,I,P
17,0,25,B,I,P
17,0,25,B,I,P
17,0,25,B,I,P
17,0,25,B,I,P
17,0,25,B,I,P
17,0,26,B,I,P
17,0,30,A,I,P
17,0,33,B,I,P
17,0,33,B,I,P
17,0,39,B,me,P
17,0,39,B,I,P
17,0,39,B,my,P
17,0,39,B,my,P
17,0,40,B,I,P
17,0,43,B,I,P
17,0,45,B,I,P
17,0,45,B,I,P
17,0,45,B,I,P
17,0,45,B,I,P
17,0,45,B,I,P
17,0,46,B,I,P
17,0,46,B,I,P
17,0,46,B,my,P
17,0,47,B,me,P
17,0,48,A,I,P
17,0,48,A,I,P
17,0,49,A,me,P
17,0,50,B,I,P
17,0,50,B,I,P
17,0,50,B,I,P
17,0,51,B,I,P
17,0,51,B,I,P
17,0,51,B,I,P
17,0,59,B,I,P
17,0,59,B,I,P
17,0,59,B,I,P
17,0,64,B,I,P
17,0,65,A,you,P
17,1,0,A,drug testing,N
17,1,1,B,it,P
17,1,1,B,it,P
17,1,1,B,it,P
17,1,1,B,it,P
17,1,5,A,It,P
17,1,24,B,it,P
17,2,1,B,fellow employees,N
17,2,1,B,their,P
17,2,1,B,the people,N
17,3,4,A,I,P
17,3,4,A,I,P
17,3,4,A,I,P
17,3,4,A,I,P
17,3,7,A,I,P
17,3,11,A,I,P
17,3,14,A,I,P
17,3,27,A,I,P
17,3,27,A,I,P
17,3,27,A,I,P
17,3,34,B,I,P
17,3,36,A,I,P
17,3,38,A,me,P
17,3,39,B,you,P
17,3,39,B,your,P
17,3,39,B,I,P
17,3,41,A,I,P
17,3,41,A,I,P
17,3,42,A,I,P
17,3,48,A,I,P
17,3,48,A,I,P
17,3,51,B,you,P
17,3,55,A,I,P
17,3,55,A,me,P
17,3,63,A,I,P
17,4,4,A,people who are really on drugs and that sort of thing,N
17,4,5,A,they,P
17,5,10,B,people,N
17,5,10,B,they,P
17,6,12,B,some people,N
17,6,12,B,their,P
17,6,12,B,their,P
17,7,12,B,their employers,N
17,7,13,B,them,P
17,7,14,A,they,P
17,7,16,A,their,P
17,7,17,B,them,P
17,8,1,B,the company,N
17,8,13,B,the company,N
17,8,14,A,the company,N
17,8,14,A,they,P
17,8,17,B,they,P
17,8,19,A,we,P
17,8,19,A,we,P
17,8,32,A,the company,N
17,8,40,B,the whole company,N
17,9,19,A,some sort of regular schedule,N
17,9,19,A,that,P
17,10,19,A,everybody,N
17,10,20,B,everybody,N
17,10,21,A,they,P
17,10,21,A,they,P
17,10,22,B,they,P
17,11,19,A,it,P
17,11,20,B,it,P
17,11,23,A,it,P
17,12,24,B,someone,N
17,12,24,B,they,P
17,13,27,A,they,P
17,13,27,A,they,P
17,13,28,A,them,P
17,13,30,A,they,P
17,13,32,A,them,P
17,14,32,A,quit,N
17,14,33,B,it,P
17,15,33,B,some people who did it,N
17,15,33,B,they,P
17,16,33,B,T,N
17,16,34,B,T,N
17,17,39,B,'s,N
17,17,39,B,'s let 's,N
17,17,39,B,'s,N
17,18,40,B,that,P
17,18,40,B,it,P
17,18,41,A,this,P
17,18,42,A,it,P
17,18,42,A,this,P
17,18,45,B,it,P
17,18,45,B,it,P
17,18,45,B,it,P
17,18,46,B,it,P
17,19,48,A,it,P
17,19,48,A,it,P
17,20,48,A,said,N
17,20,49,A,that,P
17,21,46,B,everybody,N
17,21,50,B,everybody,N
17,22,52,B,it,P
17,22,52,B,it,P
17,23,53,B,those kinds of things,N
17,23,54,B,those,P
17,24,55,A,a particular drug,N
17,24,55,A,that,P
17,25,55,A,your spouse,N
17,25,56,A,their,P
17,26,57,B,That,P
17,26,58,A,that,P
17,27,59,B,friends,N
17,27,59,B,they,P
17,27,59,B,their,P
17,27,60,B,they,P
17,27,60,B,their,P
17,28,59,B,we,P
17,28,59,B,we,P
17,28,63,A,we,P
17,29,61,A,that,P
17,29,62,B,that,P
18,0,0,A,your,P
18,0,1,B,I,P
18,0,1,B,I,P
18,0,1,B,my,P
18,0,1,B,I,P
18,0,1,B,I,P
18,0,1,B,I,P
18,0,1,B,I,P
18,0,2,B,I,P
18,0,5,B,I,P
18,0,8,B,I,P
18,0,8,B,I,P
18,0,10,A,you,P
18,0,13,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,my,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,16,B,I,P
18,0,17,B,I,P
18,0,17,B,I,P
18,0,18,B,I,P
18,0,18,B,I,P
18,0,18,B,I,P
18,0,19,B,my,P
18,0,39,B,I,P
18,0,39,B,I,P
18,0,39,B,my,P
18,0,40,B,I,P
18,0,40,B,I,P
18,0,41,B,I,P
18,0,41,B,I,P
18,0,42,B,I,P
18,0,42,B,I,P
18,0,43,A,I,P
18,0,45,B,I,P
18,0,49,B,I,P
18,1,0,A,it,P
18,1,1,B,it,P
18,2,1,B,the Peace Corps movement,N
18,2,1,B,it,P
18,3,2,B,a lot of kids who get out of school,N
18,3,2,B,they,P
18,4,3,B,we,P
18,4,3,B,our,P
18,4,5,B,we,P
18,4,5,B,we,P
18,4,50,A,us,P
18,5,5,B,the the people power to do it,N
18,5,5,B,it,P
18,5,5,B,it,P
18,6,10,A,I,P
18,6,10,A,I,P
18,6,10,A,I,P
18,6,10,A,I,P
18,6,10,A,I,P
18,6,11,A,I,P
18,6,11,A,I,P
18,6,11,A,I,P
18,6,11,A,I,P
18,6,11,A,I,P
18,6,11,A,I,P
18,6,11,A,I,P
18,6,12,A,I,P
18,6,12,A,I,P
18,6,12,A,I,P
18,6,24,A,I,P
18,6,24,A,I,P
18,6,27,A,I,P
18,6,27,A,I,P
18,6,27,A,I,P
18,6,27,A,my,P
18,6,27,A,me,P
18,6,27,A,I,P
18,6,27,A,I,P
18,6,27,A,I,P
18,6,27,A,I,P
18,6,27,A,I,P
18,6,27,A,I,P
18,6,28,A,I,P
18,6,28,A,my,P
18,6,28,A,I,P
18,6,29,A,I,P
18,6,29,A,I,P
18,6,30,B,I,P
18,6,37,A,I,P
18,6,43,A,my,P
18,6,43,A,me,P
18,6,43,A,my,P
18,6,44,A,I,P
18,6,44,A,I,P
18,6,44,A,I,P
18,6,47,A,I,P
18,6,47,A,I,P
18,6,48,A,I,P
18,6,48,A,I,P
18,6,48,A,I,P
18,6,48,A,I,P
18,6,48,A,I,P
18,6,48,A,me,P
18,6,50,A,I,P
18,6,52,A,I,P
18,6,52,A,I,P
18,6,53,A,I,P
18,6,53,A,I,P
18,6,54,A,I,P
18,6,54,A,I,P
18,6,55,A,my,P
18,6,61,A,I,P
18,6,61,A,I,P
18,6,61,A,I,P
18,7,11,A,be,N
18,7,11,A,that,P
18,8,12,A,kids,N
18,8,12,A,they,P
18,8,12,A,them,P
18,8,12,A,these kids,N
18,8,12,A,their,P
18,8,12,A,their,P
18,8,12,A,they,P
18,8,12,A,them,P
18,8,12,A,them,P
18,8,12,A,them,P
18,9,11,A,military service,N
18,9,12,A,the military,N
18,10,12,A,it,P
18,10,12,A,it,P
18,10,12,A,it,P
18,11,12,A,the world,N
18,11,12,A,it,P
18,11,13,B,the world,N
18,11,25,A,the world,N
18,11,28,A,the world,N
18,12,16,B,college,N
18,12,16,B,college,N
18,13,17,B,I,P
18,13,17,B,I,P
18,14,20,B,someone,N
18,14,21,B,they,P
18,14,22,A,them,P
18,15,20,B,life and the reality of working for a living and trying to make ends meet,N
18,15,21,B,it,P
18,16,25,A,They,P
18,16,25,A,they,P
18,16,25,A,They,P
18,17,28,A,things,N
18,17,28,A,they,P
18,18,31,B,some people,N
18,18,31,B,they,P
18,19,31,B,it,P
18,19,33,B,that good life,N
18,19,35,B,it,P
18,19,36,B,it,P
18,20,3,B,our own country,N
18,20,37,A,this country,N
18,21,37,A,a a Peace Corps sort of organization,N
18,21,37,A,this,P
18,22,38,A,they,P
18,22,38,A,they,P
18,22,38,A,they,P
18,22,38,A,their,P
18,22,38,A,their,P
18,23,39,B,their,P
18,23,39,B,them,P
18,24,39,B,so many of the people that live around them,N
18,24,39,B,themselves,N
18,24,40,B,them,P
18,25,40,B,the mall,N
18,25,40,B,the mall,N
18,26,43,A,my mom,N
18,26,43,A,she,P
18,26,44,A,she,P
18,27,43,A,the house,N
18,27,44,A,it,P
18,28,46,B,the the services,N
18,28,47,A,the service,N
18,28,47,A,it,P
18,29,48,A,do,N
18,29,48,A,it,P
18,30,48,A,people,N
18,30,48,A,They,P
18,30,48,A,they,P
18,30,48,A,themselves,N
18,31,49,B,President Bush,PN
18,31,49,B,his,P
18,31,49,B,he,P
18,32,49,B,the individuals,N
18,32,49,B,they,P
18,33,50,A,somebody,N
18,33,50,A,they,P
18,34,49,B,government,N
18,34,50,A,the government,N
18,34,50,A,the government,N
18,34,50,A,they,P
18,34,50,A,They,P
18,34,50,A,the government,N
18,35,50,A,the money,N
18,35,50,A,it,P
18,36,5,B,it,P
18,36,50,A,it,P
18,37,6,B,Jimmy Carter,PN
18,37,52,A,Carter,PN
18,38,53,A,it,P
18,38,53,A,it was it,N
18,38,53,A,it,P
18,39,53,A,everybody else,N
18,39,53,A,their,P
18,39,53,A,their,P
18,40,53,A,We,P
18,40,53,A,we,P
18,41,53,A,that,P
18,41,53,A,that,P
18,41,53,A,it,P
18,41,53,A,it,P
18,42,54,A,people on public assistance who are quite capable of doing something for themselves but just wo n't,N
18,42,54,A,themselves,N
18,42,55,A,them,P
18,42,56,A,them,P
18,42,56,A,them,P
18,42,56,A,their,P
18,43,55,A,a family that a a married couple with two kids,N
18,43,55,A,they,P
18,43,55,A,they,P
18,44,55,A,welfare,N
18,44,57,B,welfare,N
18,45,47,A,the kids who would be giving the service,N
18,45,59,B,you,P
18,46,60,A,that,P
18,46,60,A,it,P
18,47,61,A,somebody,N
18,47,61,A,they,P
18,47,62,B,them,P
18,48,61,A,return,N
18,48,62,B,That,P
18,49,57,B,they,P
18,49,62,B,they,P
18,50,63,A,they,P
18,50,63,A,they,P
18,50,63,A,they,P
18,50,63,A,they,P
18,50,65,A,they,P
18,50,66,B,they,P
18,50,68,B,they,P
18,50,68,B,they,P
18,51,57,B,Maryland,PN
18,51,63,A,Maryland,PN
18,51,68,B,Maryland,PN
18,52,60,A,Alabama,PN
18,52,65,A,Alabama,PN
18,53,68,B,another program in Maryland that 's called Adopt A Highway,N
18,53,69,A,that,P
18,54,52,A,North Carolina,PN
18,54,69,A,North Carolina,PN
19,0,0,A,you,P
19,0,1,B,My,P
19,0,5,B,I,P
19,0,17,B,I,P
19,0,17,B,you,P
19,0,19,B,you,P
19,0,19,B,you,P
19,0,20,A,I,P
19,0,22,B,I,P
19,0,22,B,My,P
19,0,22,B,I,P
19,0,22,B,I,P
19,0,23,A,you,P
19,0,26,B,I,P
19,0,55,B,B: I,PN
19,0,55,B,I,P
19,0,62,B,I,P
19,0,64,B,I,P
19,0,65,B,I,P
19,0,67,B,I,P
19,0,67,B,I,P
19,0,69,B,I,P
19,0,69,B,my,P
19,0,71,A,you,P
19,0,76,B,I,P
19,0,76,B,I,P
19,0,87,B,you,P
19,0,87,B,you,P
19,0,93,B,you,P
19,0,94,A,I,P
19,0,95,B,I,P
19,0,100,B,you,P
19,0,100,B,you,P
19,0,104,B,I,P
19,0,115,B,My,P
19,0,115,B,I,P
19,0,119,B,I,P
19,0,121,B,I,P
19,0,126,B,I,P
19,0,141,B,you,P
19,0,144,B,I,P
19,0,144,B,I,P
19,0,144,B,you,P
19,0,144,B,I,P
19,0,144,B,I,P
19,0,144,B,your,P
19,0,145,B,I,P
19,1,1,B,we,P
19,1,1,B,us,P
19,1,1,B,we,P
19,1,1,B,we,P
19,1,1,B,we,P
19,1,5,B,we,P
19,1,5,B,we,P
19,1,5,B,we,P
19,1,5,B,we,P
19,1,5,B,we,P
19,1,5,B,we,P
19,1,5,B,we,P
19,1,55,B,We,P
19,1,73,B,we,P
19,1,73,B,our,P
19,1,74,B,us,P
19,1,76,B,us,P
19,1,78,B,We,P
19,1,79,B,We,P
19,1,79,B,us,P
19,1,80,B,We,P
19,1,106,B,we,P
19,1,111,A,we,P
19,1,111,A,we,P
19,1,128,B,us,P
19,2,2,A,shore,N
19,2,3,B,shore,N
19,3,5,B,a catfish or two,N
19,3,5,B,those,P
19,4,5,B,it,P
19,4,5,B,it,P
19,4,5,B,it,P
19,4,5,B,it,P
19,4,5,B,it,P
19,5,5,B,that,P
19,5,5,B,that,P
19,5,5,B,that,P
19,6,8,B,They,P
19,6,13,B,they,P
19,6,15,B,they,P
19,6,16,A,they,P
19,7,17,B,fly fishing,N
19,7,17,B,that,P
19,8,20,A,I,P
19,8,20,A,I,P
19,8,21,A,I,P
19,8,21,A,I,P
19,8,21,A,I,P
19,8,23,A,me,P
19,8,39,A,I,P
19,8,44,B,I,P
19,8,48,A,me,P
19,8,51,A,I,P
19,8,58,A,I,P
19,8,59,B,you,P
19,8,60,B,you,P
19,8,64,B,You,P
19,8,74,B,you,P
19,8,88,A,I,P
